ChannelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCfNdu6rPNTblfew03if6Ufw,4197,117.0,False,41
UCblteTHZZWbCo5v5VVKJC-g,77,,True,3
UCaZBoPPrv8RpCZeFXWfnLQw,1110498,22500.0,False,209
UCsT09JEjChDj2mdS668LJrA,17798,24.0,False,4
UC313K63WEDXCZE3-9lzXosQ,4900906,17000.0,False,505
UCUxqxOUFaj4CvLZdn7SfRaQ,1089,18.0,False,47
UCsjiX7LJLsIWyrDNFtaObxQ,285525,375.0,False,8
UClYM8sK_oYeygPAo7XtPXTg,402696,6600.0,False,111
UCDIf2xdZEeD5Y_3iICpIwog,358536,2200.0,False,36
UC7PuyuAlp0bsPK-FsrAQfjw,3555,109.0,False,3
UCMnmXvv9JHJPsrrob-gEn5A,15408633,,True,758
UC9pV7s-kk6fnuVwOkOA_3AQ,603430,1460.0,False,69
UC4GIfjbLKPGWvtATef86rKg,1210,2.0,False,2
UCh7PKRelM8Cr7j38rfZE-fA,475360,6290.0,False,76
UC8-wuAt38PczHSYFtFj-s7g,6983479,9200.0,False,213
UCrcgrnGZmxrlxcx3biVBBNA,26290720,261000.0,False,310
UCFqYMo1yOxGXHyXZXMSoTGg,31961,141.0,False,56
UCev5c9bh98_00CpngiwmlGw,83856,362.0,False,93
UCH8tjRCiNfCI0kYQM0r5xtA,114,7.0,False,15
UCV1TMK-sCRHEMj2JPGRQN-g,5268,145.0,False,11
UCrF_n8ttMtROddLuAlItoYA,10181611,94300.0,False,996
UCLPW1qOcIgxwqrHmc5XWwTg,10411,548.0,False,36
UCm3-yD5kLVVWdXA4USnBsEg,243340,1320.0,False,36
UCUEzIBVfokbaRkXhJddbVXg,886750,,True,61
UCTpH7n5C2QtMXKSHP9wvwqA,1047035,5000.0,False,117
UCdbDiDXqTKTwpS34w1YyslQ,694789,11600.0,False,301
UCk4QX91XR7uMLRr_0bWXlqw,56211,258.0,False,36
UCB6Y6Bj1FVPuHQUn3B_SY9Q,508056,11600.0,False,150
UC7x_0NjD5ipVGBL5_36sdUQ,1280008,,True,70
UClGAmWNLudzR0uMhTzAnpKQ,234738,1600.0,False,7
UCuuy5SqJxQ6myQ00GYEEXew,2115121,,True,180
UCvmhSUBcpPUG09bpkDpqErA,5638,,True,49
UCY1WkFBYltYL_idQnWpKbug,49718,270.0,False,26
UCV-nInyuY5fn--MoZN9rp9g,675,25.0,False,8
UCbwTij5SVBL4a4NznNkNmOA,168515,129.0,False,30
