channelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCHznoeEpf_wigyX4oPLg5fA,72334,1220.0,False,41
UCXahDkQQUhU2yh3dZpCJ9XQ,10389,20.0,False,8
UCroUwcVBlyXH2zPSbSvPAXQ,1747795,11900.0,False,265
UCmJvl1KTMP8ZpcLWUMkVd7Q,3220045,11700.0,False,475
UCn6_ZYlX8KJtV2ZjLMsrxzw,55932,825.0,False,42
UCsHNdhDC1YaP61bGZxtB8YQ,642388,886.0,False,16
UC4YthwWo7399mjyoYMDBHVw,1762064,5120.0,False,97
UCrbPhegWpRRe3v2SKR7g-Nw,830650,1400.0,False,37
UCU477Lqi3mPCX0hlFVFLhDw,793551,658.0,False,51
UClfbvgQoWlxIdN5R939nMNg,124939,633.0,False,16
UCLk1kUQDy5GXKGh5FHEE_Fw,2333077,47100.0,False,392
UCGKazmenfpDni_4Q7D2Sraw,112875,1400.0,False,37
UCrBNzf4S6uPFJR-9bBtcY_A,1160512,4010.0,False,38
UCQIhzW3zU6LWRcPisaO51_w,35782385,251000.0,False,1233
UCZHhuUtG6SD7uwRV1CyhFuA,806129,6480.0,False,47
UChctpIuwv2x7Gwjcuf-wC0Q,78991,249.0,False,11
UCblteTHZZWbCo5v5VVKJC-g,77,,True,3
UC6FK8CD5fy-CpHr3Zsunz2w,35797,97.0,False,54
UCfNdu6rPNTblfew03if6Ufw,4236,117.0,False,41
UCUxqxOUFaj4CvLZdn7SfRaQ,1105,18.0,False,48
UCsT09JEjChDj2mdS668LJrA,17799,24.0,False,4
UCdGwiCO0uXONxXWGWOrouSw,781061,5220.0,False,71
UCrcgrnGZmxrlxcx3biVBBNA,26305842,261000.0,False,310
UCFqYMo1yOxGXHyXZXMSoTGg,31962,141.0,False,56
UCQ44v7dZOVUUlDcBVZrAwXA,2398710,56400.0,False,163
UCMnmXvv9JHJPsrrob-gEn5A,15412080,,True,758
UClYM8sK_oYeygPAo7XtPXTg,403254,6600.0,False,111
UCFrlulLeS9gX3JShcLBv2MA,530809,2970.0,False,80
UC9pV7s-kk6fnuVwOkOA_3AQ,603554,1460.0,False,69
UC313K63WEDXCZE3-9lzXosQ,4901366,17000.0,False,507
UCh7PKRelM8Cr7j38rfZE-fA,475484,6290.0,False,76
UC4GIfjbLKPGWvtATef86rKg,1210,2.0,False,2
UCV1TMK-sCRHEMj2JPGRQN-g,5270,145.0,False,11
UCev5c9bh98_00CpngiwmlGw,83927,362.0,False,93
UC4NAHbpRdYPAwvfUl8aC6-A,55323,164.0,False,1
UC1NbvnePAfLryQGm3cjt-8A,29674,333.0,False,190
UC95ycoC9Rdyt-TkzP48WblQ,152346194,194000.0,False,1158
UCFd3V9CxbanM9wzwzKq-pmg,1222164,6260.0,False,207
UC84YEZqcQR9RWbZv8-qLubg,283114,2420.0,False,29
UCLPW1qOcIgxwqrHmc5XWwTg,10415,548.0,False,36
UCsjiX7LJLsIWyrDNFtaObxQ,285528,375.0,False,8
UCuWAnOmCSOVXgVqp4oygnqQ,1222188,25300.0,False,26
UC_wtYbYpUuVPJwQjveVGp6Q,1982028,17700.0,False,53
UC7x_0NjD5ipVGBL5_36sdUQ,1282262,,True,70
UCdvKXqhE1hZA2100SAwRc_Q,456441,2160.0,False,97
UCLF7f-Oo4kzlh-cbESz4Ywg,6737733,69500.0,False,950
UCJ0sIAYr-4oy6U8N3CGCKSg,180804,2470.0,False,161
UCV-nInyuY5fn--MoZN9rp9g,675,25.0,False,8
UClZhyc2hrABTX3seTLgOuRQ,65849,119.0,False,14
UChj2zrlNWzKWZa0tBZXCP9g,1391577,885.0,False,18
UCF83EzX9eD_TeNdP7TtOzBw,550865,7370.0,False,68
UCzXlcF9m6Yw4jn3Xcfiwr7Q,1318027,10000.0,False,1348
UCWXMYuyIFqQVp65njE6Kxhg,518800,1520.0,False,164
UCBHA7sixaWmaqp1Qnbr3ynQ,38170,638.0,False,29
UCCT-ERk2L8RMBNa_KuVjEog,36532,,True,26
UCYlnF6h48cdi3mKMlvFzJCw,26232,181.0,False,12
UCUBbKs9F2TSI5_Jne8eAdeQ,512,,True,4
UCDdJqIR-pOEsmYRE5QJhu0A,7561,138.0,False,43
UCmHL3Is1j48FuuYL4yJ8NQA,656093,5400.0,False,138
UC7WbVbMJipNOSgW1Je-c9ZA,1305752,34400.0,False,39
